Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Female_Adrenal_NoOutlier-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:32.21
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 16 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: female
Organ: adrenal
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
BCAT2_32849	64203	bcat2	0.042736757624398075	0.21009001532175692	-1.0945824	1.0945824	-1.0379618	1.0266125	1.0539324	1.0296433	1.0356019	1.0269821	1.0574167	1.0265357	-1.0945824	0.3069591	0.32713842	0.3027226	0.46032014	0.34632164	0.36962202	0.057107184	0.4756684	0.384943			
BCL2L2_32990	60434	bcl2l2	4.0290088638195E-4	0.03844080447854032	-1.1465667	1.1465667	1.0207683	1.0049256	1.0288715	-1.0115256	1.0298833	1.0248412	1.0033079	1.0046217	-1.1465667	0.61652267	0.81564546	0.4155814	0.625547	0.20683326	0.41218036	0.86883473	0.8833709	1.4184092E-4			
BECN1_8140	114558	becn1	0.01974471479856402	0.15261201629327903	1.0484277	1.0484277	1.01796	1.0456812	1.0484277	-1.00352	1.0193315	1.0466362	1.041023	1.0350356	-1.0245048	0.4684473	0.052175645	0.017702946	0.81432104	0.27911022	0.009424921	0.055442348	0.054840427	0.11387413			
BGN_32910	25181	bgn	0.003961180431768667	0.07492543827744236	-1.1932623	1.1932623	-1.1373242	-1.0121568	-1.0585448	-1.1219883	-1.1050785	-1.0362337	-1.0359182	-1.0137802	-1.1932623	0.031466775	0.7951105	0.19841799	0.09411069	0.0680561	0.51969427	0.5073242	0.74237967	0.0035516252			
BLCAP_8149	171113	blcap	0.023790642347343377	0.16380095957119642	1.0631255	1.0631255	1.0357952	1.0631255	1.0538603	-1.001164	1.0220665	1.0435212	1.0388076	1.0623882	1.0570954	0.27355704	0.0070543895	0.046078674	0.9644299	0.327689	0.03500789	0.107263595	0.011805024	0.020034565			
BLVRA_8151	116599	blvra	0.006387921022067364	0.10085454869147233	1.2450225	1.2450225	1.1601504	1.1013122	1.2416272	1.0525767	1.1402723	1.0321752	1.1482499	1.1995212	1.2450225	0.014839382	0.20147374	0.0019040228	0.55952454	0.17347445	0.76911235	0.02934943	0.005932433	0.0060055796			
BMP6_32921	25644	bmp6	0.020246129416435093	0.15476945071036372	-1.6742184	1.6742184	1.0082538	1.1660941	1.0266336	-1.102584	-1.1739575	-1.2189693	-1.1513308	1.0408243	-1.6742184	0.9599643	0.32223117	0.8705702	0.49177277	0.33670834	0.26238757	0.44441497	0.8394824	0.051301815			
BNIP3L_8155	140923	bnip3l	0.020249539783186745	0.15476945071036372	1.0223826	1.0223826	1.0030872	1.0223826	1.0109063	-1.0034701	1.0060315	1.0099045	1.0062749	1.0097266	-1.0219514	0.81562364	0.0066816043	0.27560812	0.6960007	0.5277949	0.23436004	0.47612926	0.33794874	0.17858241			
BRCA1_8158	497672	brca1	0.03712671509281679	0.1944433044691591	-3.2115707	3.2115707	1.0505033	-1.2674588	-1.2835275	-1.1851883	-1.2365067	-2.2731147	-1.9966058	-1.1041907	-3.2115707	0.78344244	0.30851954	0.42118356	0.6180488	0.57999134	0.061731547	0.088394605	0.66217387	0.028873151	100.0	300.0	
C1QBP_8169	29681	c1qbp	0.013790306225917663	0.1334019659936238	-1.052743	1.052743	1.0050253	1.0374972	1.0058346	-1.0339748	1.0056491	-1.0006425	1.0100715	1.0069867	-1.052743	0.8208061	0.024928879	0.77186626	0.105544426	0.7621911	0.9712586	0.6422302	0.6979972	0.14384298			
C1S_8172	192262	c1s	0.023204640928185638	0.1635392609699769	-1.1540339	1.1540339	-1.0780843	1.0306937	-1.00975	1.0226401	-1.0525949	-1.0327798	1.0028718	-1.0041044	-1.1540339	0.17919712	0.42273653	0.84026444	0.70733094	0.25988275	0.47691625	0.9426619	0.9452853	0.09590246			
C2CD2L_8174	300666	c2cd2l	0.01641337386018237	0.14223608837970542	1.0738597	1.0738597	-1.0091501	1.0308043	1.057193	1.0023596	1.0258442	1.0543036	1.0381402	1.0738597	-1.0587181	0.61790603	0.2249478	0.011701915	0.8955904	0.39770764	0.1873276	0.034314875	0.0010628848	0.3095555			
C2CD5_32440	362461	c2cd5	0.023222940226171242	0.1635392609699769	-2.0706522	2.0706522	1.3167679	1.107151	-1.6004343	-1.2609972	-1.1422231	-1.7230688	-1.8070002	-1.2477102	-2.0706522	0.08482625	0.62532586	0.15989456	0.211981	0.5537813	0.16145875	0.09246874	0.3558267	0.055911846			
C3_8175	24232	c3	0.02230259192284509	0.16342500647612468	1.5138887	1.5138887	-1.4785811	-1.1731112	-1.025417	1.1299502	-1.1627183	-1.0390747	1.2814462	1.1151581	1.5138887	0.21728936	0.31259802	0.8855464	0.47077656	0.6475722	0.7793918	0.24011855	0.34516	0.22427663			
