Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Female_Heart-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:31.50
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 15 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: female
Organ: heart
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
GATA2_8689	25159	gata2	0.04928211098176174	0.26366003104934765	1.6024699	1.6024699	1.2478731	-1.3140237	-1.2398275	1.3345511	1.0000162	1.3568268	1.145865	1.6024699	1.4668212	0.26564404	0.5255354	0.5202034	0.17908187	0.99994993	0.15491003	0.54028213	0.027792607	0.036905203			
GATA3_8690	85471	gata3	0.0014147130153597412	0.0673554567864346	1.3713124	1.3713124	-1.0274525	-1.1545105	-1.285099	-1.0860281	-1.0657209	1.062573	1.2356087	-1.1413413	1.3713124	0.7304434	0.20149855	0.09085811	0.32612917	0.61853707	0.5548869	0.051705766	0.4418733	0.010000493			
GBE1_32816	288333	gbe1	0.0067420186396985925	0.10855703450327187	-1.1478947	1.1478947	1.091895	1.0060992	1.0286977	1.0214533	1.0869778	1.0323315	-1.022236	1.0356961	-1.1478947	0.047862712	0.8849951	0.5028649	0.5825221	0.006978466	0.14515795	0.5572121	0.58260053	0.14573751			
GFPT2_32470	360518	gfpt2	0.03727810650887574	0.23371763371763374	1.22595	1.22595	-1.0105128	1.0510749	1.0350326	1.1401687	1.0385473	1.0695275	1.1339762	1.2094945	1.22595	0.9020037	0.5419576	0.66550696	0.2491495	0.64613646	0.46512038	0.09339407	0.019720836	0.25809702			
GHR_8706	25235	ghr	0.02989295091900626	0.21392143001413855	-1.0728631	1.0728631	1.0084172	-1.0185808	1.0220021	-1.0011758	1.0119714	1.0376062	-1.0164051	1.0520711	-1.0728631	0.6125936	0.42971706	0.3183937	0.9688528	0.6949364	0.039376885	0.35946	0.10860037	0.27286598			
GINS1_8707	499914	gins1	0.0015165876777251184	0.06945971563981042	-1.4357307	1.4357307	-1.1893297	1.0864252	1.0018355	-1.060227	-1.4357307	1.1191173	1.1529405	1.119474	1.3725183	0.35084856	0.40038386	0.98386353	0.66769135	0.18616553	0.2267054	0.19833902	0.22897498	0.02081958			
GLIPR1_32487	299783	glipr1	0.0031426775612822125	0.08081719080856403	1.1181481	1.1181481	-1.0081689	-1.011366	-1.0012197	-1.0096045	-1.0046873	1.0163486	1.053775	-1.0104369	1.1181481	0.68651015	0.42760113	0.965205	0.65934855	0.8037574	0.46410543	0.12836735	0.63826144	0.16334222			
GMFG_32344	113940	gmfg	8.098805426199635E-4	0.05634611441459914	1.0963309	1.0963309	-1.0207278	1.0041319	1.0077885	1.0089449	-1.0244944	1.0161353	1.0612779	1.0092231	1.0963309	0.2818072	0.7525139	0.7327483	0.64004177	0.2602772	0.6187344	0.017806128	0.73671454	2.723793E-4			
GMNN_8719	291137	gmnn	0.030284917314206017	0.21523177442958139	1.2609059	1.2609059	1.073964	1.0329524	1.1105087	-1.0146717	-1.0712011	1.1865358	1.2609059	1.1786029	1.2561777	0.4743741	0.742755	0.29690024	0.8931868	0.54601866	0.033176705	0.016529145	0.12236272	0.029289503			
GPATCH4_8740	295228	gpatch4	0.004399120175964807	0.09412827640984908	1.2604252	1.2604252	-1.0314575	1.03223	1.0362599	1.0732514	1.063855	1.0640752	1.0993407	1.1536349	1.2604252	0.7576441	0.5316177	0.51826185	0.42380586	0.28105754	0.52315414	0.083442725	0.026924403	0.08422808			
GRB14_32726	58844	grb14	0.03985507246376811	0.23947902142223348	-1.2069737	1.2069737	-1.0499514	-1.0684042	1.0462989	-1.0243006	-1.0860258	-1.0773152	-1.1359386	-1.0608132	-1.2069737	0.40745834	0.045523282	0.2423501	0.5794083	0.18952699	0.27494195	0.053033482	0.52825856	0.2525751			
GSTM5_32667	64352	gstm5	0.031047357044606014	0.21737371633637192	-1.4027979	1.4027979	-1.4027979	1.0772625	1.110745	-1.0748553	1.131801	1.0097613	-1.0387007	1.2577289	1.1565788	0.075561464	0.55705297	0.34935963	0.66100633	0.13496639	0.9420023	0.60496294	0.027617767	0.4515933			
H2AFX_32900	500987	h2ax	5.920663114268798E-4	0.05634611441459914	1.5697823	1.5697823	1.0522916	-1.2470498	1.1762861	1.0351186	-1.0100546	1.2016071	1.4021655	-1.2053617	1.5697823	0.7348119	0.20152225	0.19578145	0.7458719	0.91609734	0.11253734	0.0024011491	0.43734095	0.033298764			
HBEGF_32498	25433	hbegf	0.027497527200791294	0.20759122183454526	1.691207	1.691207	-1.6818064	1.4244968	1.226721	1.2103634	1.094665	1.2255958	1.3509108	1.691207	1.6491919	0.38636947	0.12712386	0.6165673	0.45902446	0.7429599	0.4080552	0.2542706	0.031611256	0.20462659			
HDAC2_8785	84577	hdac2	0.024050121261115602	0.19514685007543014	1.0671389	1.0671389	1.0072	1.0130281	1.0047755	1.0230595	1.0276794	1.0303949	1.0322787	1.0671389	1.0232292	0.63411784	0.43740857	0.72694683	0.31113684	0.15141802	0.03184741	0.068166696	0.0042324695	0.20941044			
HIBADH_32345	63938	hibadh	0.005402160864345739	0.10211582926560724	-1.0849704	1.0849704	1.0442721	-1.0091327	1.0266175	-1.0047874	1.0687698	1.0601453	1.0097991	1.0464073	-1.0849704	0.057681393	0.7537605	0.24840908	0.87503994	0.13291508	0.0164904	0.52970135	0.10207905	0.08632609			
HIST1H2BCL1_32672	680403;680312	hist1h2bc;h2bc12	0.0012082158679017317	0.0673554567864346	1.257475	1.257475	-1.0136422	-1.0343388	1.0223364	-1.0267286	-1.0468074	1.0461036	1.1545163	1.0299376	1.257475	0.8662286	0.35545772	0.7465675	0.6438888	0.17259943	0.47371745	0.011666949	0.6099026	0.01811069			
HIST1H2BF_33070	306969;306945	h2bc8;hist1h2bq	8.201763379126512E-4	0.05634611441459914	1.1781201	1.1781201	1.0003965	-1.0182415	1.0001752	-1.0231638	-1.0347509	1.0736094	1.1258569	1.0181284	1.1781201	0.9929123	0.49750444	0.9964862	0.46553943	0.31412384	0.14839077	0.030569663	0.66466624	0.01568526			
HIST1H4A_32934	102551184	h4cl2	0.002043318348998774	0.07388208977695566	1.107546	1.107546	1.0066756	-1.0006372	-1.0004601	-1.0035652	-1.0229651	1.0329446	1.0731682	1.0183655	1.107546	0.7469854	0.9583396	0.9840995	0.7970486	0.33745164	0.2947606	0.05897404	0.29588038	0.04393979			
HIST2H2AA3_8804	499675;365877	h2ac20;h2ac18	0.0010239606799098914	0.06405076823628861	1.1623046	1.1623046	1.0056921	-1.0012697	1.0094435	1.001611	-1.0229827	1.0593963	1.1176673	1.0188425	1.1623046	0.8816324	0.9635129	0.7812505	0.95747316	0.42315152	0.1863534	0.013031632	0.67324436	0.020871472			
HIST2H3C2_32796	310678	hist2h3c2	8.19000819000819E-4	0.05634611441459914	1.2180942	1.2180942	-1.0075232	-1.0077358	1.017885	-1.0266833	-1.0372778	1.0837063	1.1566889	1.011621	1.2180942	0.88754535	0.76698554	0.74897754	0.56082016	0.4030093	0.17274293	0.021075558	0.8250873	0.012042408			
HMGB2_8808	29395	hmgb2	2.037905033625433E-4	0.047688463140358184	1.3418287	1.3418287	-1.0043877	1.010833	1.0408707	1.0740784	1.0495534	1.2195555	1.3190079	1.1960175	1.3418287	0.9244365	0.65934277	0.48894528	0.080699176	0.16898674	0.011327215	0.001499694	0.008352975	0.0071258508			
HMMR_8814	25460	hmmr	0.014240506329113924	0.15192689193144493	1.2119133	1.2119133	1.0267123	-1.0067601	-1.0017449	1.0448505	-1.0650709	1.1033343	1.0868781	1.0682416	1.2119133	0.69534504	0.9327642	0.98009545	0.37755933	0.4785399	0.16951422	0.14616467	0.34796697	0.0042149844			
HPRT1_8824	24465	hprt1	0.001987281399046105	0.0735924243722684	-1.1167867	1.1167867	1.0086108	1.0088395	1.028075	1.0138055	1.0140262	-1.0083582	-1.0119663	1.0491254	-1.1167867	0.6904823	0.7081594	0.11837286	0.49752918	0.6281915	0.7395308	0.6990719	0.3008403	0.013506			
HRC_32693	292905	hrc	0.027094105480868665	0.20659458432819622	-1.0706668	1.0706668	1.0089358	-1.0058619	1.0019786	1.0178614	1.0248232	1.0231134	1.0061438	1.0126181	-1.0706668	0.60136265	0.79715204	0.91916347	0.4368734	0.23252761	0.12680364	0.68101084	0.5106373	0.3176992			
HS2ST1_8829	292155	hs2st1	0.0062411918663176965	0.10543986033439169	1.2489579	1.2489579	-1.0291785	1.0437272	-1.02153	1.1394271	1.1386255	1.1068565	1.0410234	1.1748445	1.2489579	0.623119	0.5199204	0.7595866	0.052885607	0.053865124	0.27995712	0.64494276	0.072720304	0.0038161862			
HSD17B8_32395	361802	hsd17b8	0.001854140914709518	0.0734881620233907	-1.8531289	1.8531289	1.1702458	1.0243831	-1.2003697	-1.1341398	-1.0062582	1.0009332	1.048282	-1.0848022	-1.8531289	0.060260948	0.8650638	0.15105751	0.119897366	0.94445014	0.9905554	0.622193	0.36471957	0.12338057			
HSD3B_8835	360348;682974	hsd3b1;hsd3b3	2.0824656393169514E-4	0.047688463140358184	1.3363689	1.3363689	1.0625935	1.0336494	1.0268147	1.0168205	1.0557704	1.0313419	1.0377377	-1.0069443	1.3363689	0.004861146	0.25273758	0.1935296	0.46917686	0.41491088	0.31216305	0.21945025	0.8164074	1.3652283E-5			
HSDL2_8837	313200	hsdl2	0.0102446163495714	0.13033428578065834	-1.0732121	1.0732121	1.0155631	1.0006316	-1.0009181	1.0052118	1.0149497	1.0108707	-1.0088711	-1.0200394	-1.0732121	0.36925673	0.9684217	0.9478982	0.721653	0.12755151	0.16191204	0.34730905	0.193377	0.26657134			
HSPA1A_8841	24472	hspa1a	0.0012317799219872716	0.0673554567864346	1.1879889	1.1879889	-1.1521981	-1.0988954	1.0347117	1.0325567	1.0130157	1.0005966	-1.0189824	1.1194311	1.1879889	0.030249363	0.068280324	0.44455397	0.35111997	0.6537415	0.9910049	0.69998384	0.020669388	0.23344573			
HSPA2_32402	60460	hspa2	0.006164515507609324	0.10543986033439169	1.688857	1.688857	-1.4481939	1.1058697	-1.0287932	1.1397694	-1.1674947	1.2430054	-1.30447	1.16597	1.688857	0.3976687	0.65532774	0.8970748	0.65171033	0.4124376	0.19864957	0.42215112	0.4404675	0.03364797			
HSPD1_8849	63868	hspd1	0.03971631205673759	0.23947902142223348	-1.0356872	1.0356872	1.0325285	1.0033047	1.0011635	1.016125	1.0248665	1.0241568	-1.0064173	-1.0011421	-1.0356872	0.037719537	0.87063116	0.932985	0.42777804	0.17414416	0.068911314	0.72937644	0.9531595	0.27959266			
IDH3A_33174	114096	idh3a	0.003621001810500905	0.08677772943537634	-1.0448521	1.0448521	-1.0114411	-1.0090191	-1.0028617	-1.0060536	-1.0025046	-1.0031353	-1.0286053	-1.0030662	-1.0448521	0.31189337	0.4141576	0.7869269	0.3853728	0.8210653	0.76492584	0.006498558	0.8201338	0.043727137			
IER2_32643	494344	ier2	0.02598690735965086	0.20520695811586367	-1.0898418	1.0898418	-1.0898418	-1.0146662	-1.0759696	1.0165434	1.0111355	1.0491092	1.0359316	1.0734129	1.0814439	0.0710087	0.7097534	0.13824618	0.7481674	0.8101662	0.25576782	0.36849263	0.14052323	0.17178066			
IGF1R_8877	25718	igf1r	0.030406081216243247	0.21535028655215577	2.3731883	2.3731883	1.743321	1.6418773	1.439681	2.2468417	2.0250428	2.3731883	1.5735301	2.1051533	2.2352295	0.19500032	0.3649164	0.27552477	0.009235561	0.052526347	0.0044363714	0.3084761	0.010383755	0.0036617117	0.3	1.0	
IGFBP6_33233	25641	igfbp6	0.041041666666666664	0.24175258028347182	1.1587313	1.1587313	-1.0546738	1.0163051	1.0023457	1.0673736	-1.0369751	-1.0629898	-1.0252773	1.1587313	1.137636	0.2960628	0.7044601	0.95752734	0.15118794	0.5726926	0.39533484	0.622639	0.14140241	0.25647652			
IGG-2A_33162			0.001993223041658362	0.0735924243722684	1.671186	1.671186	1.2078563	1.1432773	1.2226534	1.2306302	1.0973759	1.2839295	1.4528011	-1.0544652	1.671186	0.1510366	0.36172476	0.14271183	0.07155165	0.5574919	0.16339216	0.06369312	0.81711525	0.008673125			
IGH-6_32666	299357	igh-6	0.006669361358124495	0.10823270676452429	1.5729185	1.5729185	-1.0765921	-1.0255605	1.0258515	1.1597836	1.1105622	1.3941431	1.4756882	-1.0630938	1.5729185	0.6742675	0.88704836	0.8750653	0.36941713	0.5686047	0.014550451	0.06597569	0.7306237	0.06957035			
IGJ_32511	360922	jchain	0.04683937823834197	0.2540419961821653	1.3290882	1.3290882	1.0517564	-1.003314	1.1172957	1.0589523	1.0594175	1.178769	1.3290882	-1.0358449	1.2978177	0.51743764	0.9752601	0.24414279	0.42569438	0.6193124	0.004534378	0.08503179	0.4901689	0.14606579			
IL1B_8892	24494	il1b	0.04675592173017508	0.2540419961821653	1.1501768	1.1501768	-1.1431999	-1.015896	1.0387697	1.0221887	-1.0162958	-1.0142969	1.1425246	1.0590683	1.1501768	0.09516889	0.7559006	0.51185584	0.6552548	0.8094903	0.80412394	0.04655825	0.4391792	0.4808266			
IL2RG_8894	140924	il2rg	0.049134111961337094	0.26366003104934765	1.13133	1.13133	-1.0213364	1.0193524	-1.0547864	-1.0115228	-1.0268868	1.0640725	1.13133	-1.0063672	1.1168505	0.6101863	0.6285769	0.42892256	0.6473775	0.31226274	0.3012681	0.0711561	0.81547093	0.16342896			
ILK_8899	170922	ilk	0.02036290322580645	0.17858699382292384	1.2029614	1.2029614	-1.103217	1.0900785	1.0197515	1.1076531	1.1029155	1.0875434	-1.0744394	1.176168	1.2029614	0.3053699	0.21268982	0.8057646	0.31064823	0.15023886	0.16566174	0.5202558	0.04823622	0.15381366			
ISG20_33257	293052	isg20	0.00493485984998026	0.0988036181012447	1.2683746	1.2683746	1.0097086	1.0219755	1.0004805	1.030664	-1.0339676	1.1499941	1.1189111	1.0927618	1.2683746	0.90497303	0.7291393	0.9935057	0.7368261	0.72789866	0.014611984	0.057950824	0.26597714	0.09017012			
ITPR2_8931	81678	itpr2	0.006499901516643687	0.1064456151224047	1.1190643	1.1190643	-1.0883002	1.0315688	-1.0099895	-1.002955	1.00476	1.0946103	1.0859141	1.0994439	1.1190643	0.045304485	0.4903747	0.86938226	0.95197505	0.9242254	0.017744226	0.027821174	0.056624565	0.16168536			
IVD_8932	24513	ivd	0.010086746015735323	0.12992989711519062	-1.1322109	1.1322109	1.0357871	1.0387249	1.0415746	1.0322559	1.1105965	1.0650463	1.0360191	1.0812614	-1.1322109	0.47362173	0.45143458	0.49394658	0.55324006	0.093721606	0.2033305	0.4774673	0.13089426	0.08406992			
KAT3_32958	541589	kyat3	0.002973830293417922	0.07971563834395692	-1.0574441	1.0574441	1.0125018	1.0130284	1.0365379	1.0211295	1.0562772	1.0303413	-1.0101079	1.0204335	-1.0574441	0.454283	0.4683479	0.19489074	0.28605556	0.023434866	0.08405241	0.59331036	0.4392652	0.04887435			
KDR_8956	25589	kdr	0.0024595203935232628	0.07680411410684007	-1.1251979	1.1251979	-1.0146077	1.0207008	-1.017098	1.0265002	-1.0043379	-1.0204605	1.0164423	-1.0053921	-1.1251979	0.26659966	0.2627341	0.23573555	0.0676831	0.8033777	0.118206024	0.31138378	0.873002	0.14924169			
KIF18B_32882	303575	kif18b	0.004427450191185349	0.09412827640984908	1.664162	1.664162	1.135836	1.0188255	1.0171517	1.1918874	-1.0611519	1.37079	1.6420636	1.1365043	1.664162	0.4680691	0.9075661	0.94049424	0.30845475	0.78471446	0.07053443	0.00797715	0.5110061	0.0038491848			
KIF20A_8961	361308	kif20a	0.005320197044334975	0.10211582926560724	2.6088035	2.6088035	-1.6527914	2.0734086	1.1877456	1.0909171	1.3733453	1.8104507	1.4094956	1.303654	2.6088035	0.4946263	0.0075058504	0.776883	0.87223226	0.4682923	0.052914176	0.50718325	0.5811473	6.386222E-4	0.01	0.1	
KIF20B_8962	309523	kif20b	0.010964912280701754	0.1353214623384809	1.5324903	1.5324903	1.2130797	-1.054706	1.1199028	-1.1559197	1.1400428	1.2184461	1.3858442	1.0535649	1.5324903	0.21280092	0.72576666	0.5755215	0.36536598	0.5664444	0.06544751	0.05241797	0.6606886	0.060262166			
KIF22_8963	293502	kif22	0.018581418581418582	0.1717323035708686	1.5512536	1.5512536	1.1246734	1.1409769	1.0430675	-1.1342039	-1.0500047	1.3214835	1.5512536	-1.001325	1.4857206	0.2407813	0.19736172	0.7866627	0.6125397	0.7970682	0.04099894	0.013004537	0.99271786	0.03575943			
KLF6_8969	58954	klf6	0.01800766283524904	0.16951534961865078	-1.3121965	1.3121965	-1.3121965	-1.0213104	1.0169739	-1.0329922	1.0520674	1.04874	1.084476	1.2054497	1.0371232	0.17591922	0.8188936	0.7904938	0.55334735	0.46425042	0.5033249	0.16873772	6.5188037E-6	0.79167247			
KRT7_33211	300242	krt7	7.905138339920949E-4	0.05634611441459914	-1.6714342	1.6714342	-1.0537826	-1.3146156	-1.0969669	-1.3826208	-1.6714342	1.1948812	1.3451355	1.1020736	1.5166253	0.76212007	0.06211609	0.5534338	0.09134996	0.09875126	0.28992832	0.007833728	0.48075423	0.0012786889			
LAMB1_32926	298941	lamb1	0.002672147995889003	0.07756756365531317	-1.1194079	1.1194079	-1.0204327	1.0209514	1.0171748	1.028942	1.0124261	1.019993	1.0107559	1.0367281	-1.1194079	0.547358	0.42804196	0.38759285	0.17967646	0.65350825	0.4661638	0.63179195	0.112115726	0.037213273			
LBR_8986	89789	lbr	5.991611743559018E-4	0.05634611441459914	1.1302376	1.1302376	-1.0165263	-1.0123974	-1.0096095	-1.0087383	-1.0568591	1.080412	1.0866833	1.0362338	1.1302376	0.5073221	0.54546183	0.7572948	0.626618	0.011547228	0.038854815	0.062262695	0.12935935	3.3985905E-4			
LCK_32705	313050	lck	4.023335345001006E-4	0.05634611441459914	1.3349311	1.3349311	-1.0596311	-1.0303187	1.0144694	1.0108099	-1.0202152	1.1567799	1.2471726	-1.0517545	1.3349311	0.4891901	0.6498534	0.8508917	0.84424275	0.7266366	0.11156127	0.008466374	0.62612593	0.0028722638			
LEF1_32825	161452	lef1	0.002368265245707519	0.076434774546466	1.4680266	1.4680266	-1.196633	-1.1282569	1.0497011	-1.0129782	-1.0616854	1.2837386	1.3819791	-1.0661874	1.4680266	0.5221073	0.3793802	0.73229754	0.9006329	0.4332504	0.057293758	0.016122457	0.6634051	0.02069235			
LEF1_34109	161452	lef1	8.027292795504716E-4	0.05634611441459914	2.6426592	2.6426592	-1.3663068	1.051385	1.5248048	1.265873	-1.0307356	1.6692172	2.5447755	1.007717	2.6426592	0.52077305	0.8936807	0.18982212	0.48496848	0.9407325	0.23683007	8.695163E-4	0.9861676	0.012498961	10.0	30.0	
LIG1_8999	81513	lig1	6.074104069649726E-4	0.05634611441459914	1.3490212	1.3490212	1.1240425	1.0960824	1.0123018	1.0395147	1.0715666	1.2008578	1.2408725	1.1229439	1.3490212	0.13875897	0.24209282	0.9046357	0.50747067	0.2894692	0.05397461	0.013913783	0.32526156	2.8223745E-4			
LIG4_32329	290907	lig4	0.003215434083601286	0.08081719080856403	-1.218878	1.218878	-1.218878	-1.0971019	1.0163579	-1.0149354	-1.0758137	1.1269814	1.1464554	1.1408436	1.2112063	0.014763921	0.27412	0.7104164	0.75829387	0.51501936	0.23139325	0.14646463	0.09487099	0.03154415			
LOC100360856_32354	108351885	spetex2el3	0.0012026458208057728	0.0673554567864346	-2.131472	2.131472	-1.2195207	-1.0580074	-2.131472	-1.214781	-1.7375491	-1.7145939	-1.5651295	-1.2751657	1.3684678	0.20721471	0.72514385	0.015091463	0.24296357	0.0985614	0.0033730122	0.07368414	0.0415432	4.715574E-4	0.1	0.3	
LOC100361706_33302	100361706	iglc1	0.011887970985291155	0.14081096667060386	1.7535946	1.7535946	1.4143366	1.2798291	1.388426	-1.0295135	1.3055608	1.2687536	1.6046174	-1.0818388	1.7535946	0.075587	0.17729753	0.11162534	0.9258337	0.27280304	0.074394226	0.056347594	0.7658664	0.033740688			
LOC100362324_9030	100362324	dhx29	5.930025696778019E-4	0.05634611441459914	1.2032148	1.2032148	1.015891	1.1282567	1.082518	1.0389651	1.0445498	1.1160139	1.1417812	1.1275784	1.2032148	0.77862656	0.022267265	0.07954293	0.5036418	0.46042192	0.029840294	0.00837229	0.057346668	0.0017133788			
LOC100909655_33228	117043	rragb	0.01890469694016761	0.172400798202148	-1.6517714	1.6517714	-1.6517714	1.0470635	1.3037634	-1.0300565	-1.3984611	1.032951	1.087641	1.1073086	1.5890299	0.23376788	0.8672202	0.1860933	0.93021864	0.28349307	0.89013916	0.70893574	0.75954956	0.029163072			
LOC100909675_9046	100909675	loc100909675	3.996802557953637E-4	0.05634611441459914	-1.2295866	1.2295866	-1.0884979	-1.0560968	-1.2295866	-1.0700828	-1.0734681	1.0424432	1.042775	-1.0390158	1.1922728	0.084947646	0.32275036	0.027686711	0.1538182	0.17909609	0.42101467	0.3878398	0.48511344	0.077509485			
LOC100910973_9069	100910973	loc100910973	0.0061000406669377795	0.10543986033439169	-1.0688949	1.0688949	-1.0208777	-1.0022395	-1.0095671	-1.0068722	-1.0170233	-1.0400667	-1.0155033	-1.0167304	-1.0688949	0.080988176	0.8704647	0.4196214	0.6388779	0.33003515	0.013633433	0.3973234	0.3335086	0.16616802			
LOC100910978_33295	100361383	ecm2	0.002886002886002886	0.07971563834395692	1.114094	1.114094	-1.0184438	-1.0334805	-1.0791411	-1.002797	1.0196761	1.1050458	1.0097269	1.0387065	1.114094	0.5769892	0.26312843	0.0023314825	0.94084364	0.48652652	0.005375568	0.7590234	0.37170863	0.20180409			
LOC100911814_9091	309312	gldc	0.004378109452736319	0.09412827640984908	2.2971354	2.2971354	1.5250659	1.6123337	1.4843395	1.0485979	1.3639629	1.117806	1.3301283	1.623402	2.2971354	0.32627693	0.06424736	0.1416943	0.87411356	0.45883775	0.67523193	0.36413035	0.18158033	0.02335831	100.0	300.0	
LOC100912222_9102			0.04599960684096717	0.25277637767235595	-2.7537382	2.7537382	-1.2126629	-1.4733449	-1.0131689	-2.7537382	-1.6509212	-1.8224163	-1.3091387	1.0257257	1.3778241	0.36286843	0.2817288	0.955757	0.0052907537	0.15577357	0.2018278	0.4481485	0.89665264	0.091422796	0.3	1.0	
LOC102549061_32836	102549061	loc102549061	0.0018277822908204712	0.0734881620233907	1.2535069	1.2535069	1.0056645	-1.0282687	1.0187031	-1.0127269	-1.0466449	1.0853443	1.1616589	1.0184113	1.2535069	0.94020927	0.45098355	0.7972734	0.8104571	0.2876933	0.21663083	0.019550845	0.7460579	0.040371418			
LOC102549726_32764	102549726	loc102549726	0.007527975584944049	0.11277284826974268	1.1117296	1.1117296	-1.0084369	-1.0186896	-1.0280781	-1.0197116	1.0052085	1.014045	1.0038645	1.0657392	1.1117296	0.7101285	0.5947629	0.38748744	0.5598453	0.9155631	0.58355343	0.9157059	0.016190149	0.112679936			
LOC259245_33313	259244	mup4l4	2.0128824476650564E-4	0.047688463140358184	-1.8398385	1.8398385	-1.4486824	-1.364904	-1.7841694	-1.1623875	-1.6494361	-1.8173511	-1.8398385	1.0445349	1.5490323	0.061299544	0.013515666	0.061323117	0.46043646	0.024098745	0.011405209	0.004471836	0.7101598	0.03364736			
LOC500183_9125	102551491	igkv8-30l1	0.001642373229316362	0.0705194005337713	1.4608444	1.4608444	1.1204834	1.0977594	1.1912267	1.1704978	1.1331974	1.2190646	1.4181861	1.039594	1.4608444	0.20144925	0.40096843	0.06831702	0.06284838	0.24952327	0.02486408	0.02593493	0.6972472	0.005035216			
LOC679794_32681	100363502;25309	cycs-ps9;cycs	0.002957954785548278	0.07971563834395692	-1.0779536	1.0779536	1.0010198	-1.0078928	-1.0074142	-1.0003746	-1.0093806	-1.0173129	-1.0179263	-1.0275184	-1.0779536	0.92335445	0.4856276	0.4005614	0.9576415	0.15012977	0.018416706	0.06903106	0.018695805	0.24241184			
LOC680097_9132			0.02127659574468085	0.1836075717167725	1.0922943	1.0922943	-1.0041938	-1.0012788	1.0079106	-1.0021886	-1.0186101	1.0201005	1.0733267	1.0170693	1.0922943	0.9072021	0.9376039	0.8162684	0.93181914	0.46233663	0.6304582	0.045644	0.505125	0.05205429			
LOC684841_32802	291159;684762	hist1h2ail1;h3c13	0.00632137030995106	0.1059214976325946	1.3014923	1.3014923	1.0273862	-1.0069532	1.0506864	-1.0030417	-1.1035756	1.0954106	1.2189013	1.0391283	1.3014923	0.7347896	0.8673355	0.59379137	0.9659825	0.08906475	0.3633816	0.021122225	0.6028517	0.047858693			
LOC686151_32901	686151;684771	cdca5l1;cdca5	0.025590160682404287	0.20346146011250923	1.6008183	1.6008183	-1.5404564	-1.1308335	1.1881274	1.0494826	-1.056902	1.4450065	1.5941787	1.1358668	1.6008183	0.34029472	0.62922114	0.56234276	0.87617123	0.7921928	0.07940842	0.045270152	0.61337245	0.080130585			
LOC690911_9146	690911	spen	0.01688853566461355	0.16189428839427225	-2.1054704	2.1054704	-2.1054704	1.0426831	-1.0543758	-1.0601451	1.0667427	1.1367232	1.1149193	-1.0954336	1.2622564	0.0031034665	0.8050662	0.76215315	0.7236558	0.77468634	0.23583753	0.41474065	0.6099244	0.2793854	0.0	0.01	
LPL_32544	24539	lpl	0.008306320907617504	0.11888421799027553	-1.0659614	1.0659614	1.0128037	-1.0105237	-1.0081172	-1.0018361	1.0235426	1.004761	-1.018074	-1.0101051	-1.0659614	0.3704375	0.54405993	0.6796969	0.9021711	0.27701533	0.7558017	0.25015712	0.6448999	0.17843857			
LSP1_32853	361680	lsp1	0.02926829268292683	0.21243847027641047	1.0772499	1.0772499	-1.0392289	-1.0034683	-1.0286056	-1.0012503	-1.0139284	1.0283421	1.0333155	1.0382948	1.0772499	0.15137836	0.88779324	0.38795412	0.96901846	0.40473515	0.08054514	0.30347237	0.32521653	0.2820952			
MAD2L1_9171	297176	mad2l1	5.991611743559018E-4	0.05634611441459914	1.3290066	1.3290066	-1.1341714	-1.0320381	1.0336419	-1.0185986	-1.0267048	1.101594	1.1886973	1.0582712	1.3290066	0.29453263	0.6941257	0.7377261	0.8500925	0.7624001	0.33824208	0.018134793	0.41562355	0.06288882			
