Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Male_Lung-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:33.40
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 16 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: male
Organ: lung
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
CASK_8198	29647	cask	0.04631083202511774	0.21266916582974532	1.1300462	1.1300462	1.075369	1.0073538	1.1178031	1.1300462	1.0171208	1.0027776	1.0798384	1.0377971	-1.1081637	0.452629	0.91356605	0.09513171	0.05589789	0.8417508	0.96348006	0.057782616	0.5662411	0.03558414			
CASP2_8200	64314	casp2	0.04495699765441751	0.2097839803085466	1.0673175	1.0673175	1.0533817	1.0080022	1.048525	1.0673175	-1.0015677	1.0154711	-1.0159796	1.0060894	-1.0618714	0.14604329	0.8183471	0.34160382	0.08665365	0.9697056	0.7223488	0.7478792	0.8803524	0.04336338			
CASP8_32959	64044	casp8	7.880220646178094E-4	0.10082047003198442	-1.1372406	1.1372406	-1.0299032	-1.0531344	1.0016557	-1.0076338	-1.059979	-1.0221093	-1.0626684	-1.0553888	-1.1372406	0.4379915	0.10170366	0.9668269	0.739054	0.06996486	0.35077196	0.24792688	0.08369762	6.0516765E-4			
CASQ1_32992	686019	casq1	0.0031764939448084176	0.1456115685880699	-1.6746858	1.6746858	1.0086218	-1.2318668	-1.2597609	-1.1180589	-1.3150052	-1.1615798	-1.2371407	-1.1823524	-1.6746858	0.94893	0.25600234	0.19617477	0.45772317	0.09297852	0.3778073	0.25444785	0.2086134	0.010514863			
CBR1_8208	29224;102556347	cbr1;cbr1l2	0.030046380318612623	0.19197892761244648	1.0664812	1.0664812	-1.0112833	-1.0044655	1.0001374	-1.0195903	1.0052029	-1.0083139	1.0020406	1.0133137	1.0664812	0.62957174	0.8455397	0.99502313	0.32355765	0.7848477	0.75745577	0.90583855	0.6222552	0.19272974			
CCL11_33230	29397	ccl11	0.03930659141302157	0.20405935765541905	1.1175503	1.1175503	-1.0378604	-1.0066904	1.0499194	-1.0349832	1.0023326	1.0055853	1.0192533	-1.0241607	1.1175503	0.54760045	0.88802093	0.4825079	0.5880315	0.9475448	0.885176	0.7260687	0.64065707	0.048432045			
CCL17_32810	117518	ccl17	0.04414157851912124	0.20871289843280152	1.3238127	1.3238127	1.1077491	1.2370399	1.0128629	1.1777154	1.1067226	1.0911182	1.0672464	1.0707049	1.3238127	0.2685056	0.20434573	0.9377101	0.21531087	0.33005136	0.4700933	0.623957	0.54791075	0.1094021			
CCL6_32398	287910	ccl6	0.033142631682777667	0.19482492948659844	-1.1259912	1.1259912	-1.1193867	-1.0218008	-1.1259912	-1.0739716	1.006499	-1.0237414	1.0151052	-1.0502939	1.0895764	0.035474144	0.71132064	0.09357563	0.29138127	0.89056647	0.79810685	0.64994395	0.5769833	0.06343358			
CCNA2_8221	114494	ccna2	0.035373608903020666	0.19760306508636127	-1.1897063	1.1897063	-1.0250685	-1.027581	-1.0139841	-1.0872222	-1.060597	-1.0915381	-1.071812	-1.1599445	-1.1897063	0.66252875	0.6649927	0.870622	0.28293768	0.40499455	0.13457176	0.29620418	0.077687316	0.099709354			
CCR6_33084	308163	ccr6	0.028821307891075332	0.1905360020154676	-1.598567	1.598567	1.5137991	1.1776309	1.3485283	1.3262832	1.3821623	1.2731844	1.1841377	1.3411165	-1.598567	0.027877145	0.5295292	0.33750752	0.13541067	0.20604457	0.3913213	0.39457896	0.30962446	0.1941644			
