Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Male_testes_NoOutlier-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:32.38
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 15 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: male
Organ: testes
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
STUB1_9965	287155	stub1	0.03341433778857837	0.37686990817281835	-1.1128334	1.1128334	1.0460047	-1.0104322	-1.0193182	-1.0122426	-1.1128334	-1.0137887	-1.0685658	-1.0681865	-1.0744619	0.09889183	0.6780608	0.50201637	0.6041373	0.0047263056	0.68283653	0.31637523	0.15887554	0.15706061			
SULT1C2_33309	171072;316153	sult1c2;sult1c2a	1.986491855383393E-4	0.032211245844842924	1.716893	1.716893	1.0156108	-1.1962566	-1.1779925	-1.361385	-1.01301	1.0484228	1.1821556	1.5671057	1.716893	0.9184457	0.29454094	0.4697897	0.10320035	0.9323451	0.7421013	0.24792607	0.0014150857	0.028112596			
SULT1C2A_9970	316153;501084	sult1c2a;sult1c2al1	1.9743336623889436E-4	0.032211245844842924	-2.7328367	2.7328367	1.046982	-1.0908026	-2.7328367	-1.5793849	1.0138471	-1.0786927	1.30029	1.500002	1.8540844	0.8023496	0.7003415	0.023932401	0.16972643	0.9416451	0.8350719	0.2687217	0.09588484	0.00911678	0.1	0.3	
SULT1E1_32446	360268	sult1e1	0.023195360927814438	0.33479178290216083	2.5982897	2.5982897	1.8023019	-1.1518048	1.0364466	1.2408091	1.5739441	1.1294279	1.1914632	1.6993958	2.5982897	0.36788088	0.7495458	0.9626988	0.7383033	0.43607235	0.80232394	0.73389447	0.13282691	0.0018168907	100.0	300.0	
SULT2A2_33196	361510	sult2a2	1.9565642731363725E-4	0.032211245844842924	3.5326447	3.5326447	-1.0812973	-1.2221485	1.6055781	-1.016843	1.5595175	1.574523	1.9623221	2.7056148	3.5326447	0.87142664	0.72485054	0.24071175	0.97856104	0.3836348	0.14533167	0.09079887	0.0033039928	2.0260797E-4	30.0	100.0	
SYPL1_9979	366595	sypl1	0.03450351053159478	0.38033039789162437	1.0297955	1.0297955	1.0153246	1.0048733	-1.0167086	1.0033659	1.012277	1.0162303	1.0270386	1.007796	1.0297955	0.13661374	0.74761814	0.21164714	0.825166	0.2773287	0.27143848	0.031132866	0.58134216	0.0886133			
TCEB1_33163	64525	eloc	2.0112630732099757E-4	0.032211245844842924	1.0430884	1.0430884	1.0233678	1.0267042	1.0274354	1.025516	1.0342982	1.0212635	1.0260286	1.0231168	1.0430884	0.010763813	0.022217408	3.871289E-4	6.5222883E-4	8.752718E-4	0.02920586	0.016713668	0.0022917336	0.0021786555			
TG_32506	24826	tg	8.033741715203856E-4	0.06377554961607984	1.314018	1.314018	1.0786195	1.1371144	-1.0072783	-1.0600345	1.0642226	-1.0129904	1.0963597	1.0167141	1.314018	0.088972494	0.024142418	0.88847685	0.4576664	0.4610847	0.76546025	0.38431194	0.81587833	0.0053734495			
TGIF1_10009	316742	tgif1	0.04919678714859438	0.4230923694779116	-1.0584543	1.0584543	-1.0413793	-1.031693	1.007368	-1.0584543	-1.0545106	-1.030194	1.0202698	-1.0228418	1.0301884	0.12857205	0.28889567	0.7729915	0.008047291	0.008503137	0.20289585	0.379637	0.565689	0.25810248			
THY1_33010	24832	thy1	2.016942315449778E-4	0.032211245844842924	-1.5551912	1.5551912	1.0568846	-1.0361679	-1.0357105	1.004469	-1.07497	1.002168	-1.076079	-1.0648082	-1.5551912	0.61347395	0.5368166	0.37607852	0.95402265	0.14140932	0.9770349	0.17616649	0.13598214	0.0032420978			
TM7SF2_10031	293688	tm7sf2	0.03955823293172691	0.39066120943102556	1.2650146	1.2650146	1.0447298	-1.0091918	1.0667042	-1.0008777	-1.1503651	1.1378498	1.1983522	1.2650146	1.2284607	0.68279576	0.92141664	0.6352437	0.99167967	0.16295995	0.29752833	0.017954668	0.053485945	0.08016974			
TM9SF3_10033	309475	tm9sf3	0.048107890499194846	0.4197087866108787	-1.1348042	1.1348042	1.0233368	-1.0720847	-1.0862277	1.0249217	1.0072228	1.0345808	-1.0461576	1.0158191	-1.1348042	0.7039803	0.24567711	0.14483805	0.6095817	0.8929612	0.56038386	0.57440484	0.75590545	0.22981016			
TMED10_10036	84599	tmed10	0.03830885271933307	0.38741737232379214	-1.1069567	1.1069567	1.0164025	-1.0842038	-1.0974209	-1.0321913	-1.022024	1.0414906	-1.0361592	-1.0003055	-1.1069567	0.7022603	0.12220485	0.033964448	0.5572567	0.6034714	0.43598777	0.47374278	0.994429	0.036919836			
TNFRSF21_10050	316256	tnfrsf21	0.0023961661341853034	0.12681248463996067	-1.4754215	1.4754215	1.0197884	-1.2481049	-1.1736923	-1.1025944	-1.4754215	-1.2011912	-1.1904485	1.0810398	1.2363378	0.8420351	0.07558217	0.20908417	0.39914566	0.09241656	0.23790336	0.32617137	0.39618543	0.06805437			
TNIP1_10051	363599	tnip1	0.018067556952081697	0.30073739958948886	-1.049047	1.049047	1.0111326	-1.0386256	-1.0355242	-1.0237464	-1.0488725	1.0054721	-1.049047	-1.048443	-1.0332413	0.6970005	0.026815651	0.051618297	0.12066206	0.015371307	0.69439423	0.08186915	0.033488244	0.19104728			
TRIM13_10080	364398	trim13	0.01751913008457511	0.2939795487362848	1.0641546	1.0641546	1.0520175	1.0110652	1.0036232	1.0218232	1.0205569	1.0290015	1.0349226	1.0061826	1.0641546	0.13615775	0.71929604	0.87669474	0.45406538	0.43898684	0.27061	0.100240566	0.75320643	0.005323655			
TSTA3_10098	300036	gfus	0.015973180832183003	0.27473871031354763	1.0232434	1.0232434	-1.0070949	1.0121939	1.012944	1.0093436	1.0176727	1.0070649	1.0114523	1.0061187	1.0232434	0.5584057	0.14954327	0.17513674	0.27879128	0.08969929	0.42959705	0.56692725	0.47875965	0.028361492			
TTPA_33200	25571	ttpa	0.031445273130417256	0.37353686707171074	1.5560361	1.5560361	1.3752383	1.1152651	1.0547099	-1.0231062	1.2523389	1.0858338	1.1969291	1.3267274	1.5560361	0.022488933	0.541483	0.8248704	0.93028075	0.2913255	0.7290994	0.3906389	0.19002737	0.041563			
UGT2B15_33121	29623	ugt2b37	0.001604492579221821	0.09740213775040701	3.081295	3.081295	1.6682961	-1.0249624	1.2731392	1.2253892	1.8271513	1.568339	2.0149903	2.2588964	3.081295	0.2532989	0.95876604	0.67999446	0.76002413	0.34010118	0.23275675	0.051793136	0.011584158	8.5611374E-4	30.0	100.0	
UGT2B7_33032	286989	ugt2b7	2.004008016032064E-4	0.032211245844842924	2.1551254	2.1551254	1.0548615	-1.2979298	-1.3302091	-1.9185165	-1.3330702	1.1158681	1.040938	1.5836822	2.1551254	0.8500971	0.39130038	0.3545935	0.10748261	0.44996327	0.65029436	0.8708837	0.05999666	0.0027864417	100.0	300.0	
VAPB_10147	60431	vapb	0.03184713375796178	0.37353686707171074	1.0463299	1.0463299	1.0078093	-1.0340948	1.003079	-1.0442423	-1.0187585	1.013385	1.0166637	-1.0042244	1.0463299	0.7776464	0.15789309	0.8873247	0.13666208	0.57216823	0.6510101	0.5724828	0.8742922	0.055073157			
VARS2_32745	309596	vars2	0.04825523429710867	0.4197087866108787	-1.0747205	1.0747205	1.0312872	1.0446973	-1.0029812	1.0506555	-1.0254791	1.0504298	1.0301224	-1.00702	-1.0747205	0.44641718	0.2769925	0.920215	0.016593132	0.4800044	0.09118054	0.5466403	0.8934313	0.15521596			
VAT1_10149	287721	vat1	0.044395779414692416	0.4096863834855101	-1.0771377	1.0771377	-1.0062222	-1.043192	-1.041195	-1.0429035	-1.040945	-1.0234864	-1.0537157	-1.0771377	-1.0748472	0.85583407	0.15870106	0.16917771	0.1790431	0.293556	0.48931932	0.29913816	0.025496125	0.12027922			
VEGFB_32839	89811	vegfb	0.04452124415531612	0.4096863834855101	1.0799707	1.0799707	1.0078053	-1.0453151	-1.0113716	-1.041073	1.000176	1.0205591	1.0317191	1.0623915	1.0799707	0.87042487	0.2148371	0.79267937	0.41715878	0.99568677	0.63765705	0.57520384	0.25999963	0.11089842			
VGLL4_10152	297523	vgll4	0.0030175015087507543	0.14828864557289423	1.05748	1.05748	-1.0051334	1.0175037	1.0031562	1.0132074	1.024364	1.0065106	-1.0136268	-1.0013415	1.05748	0.72801435	0.38106662	0.8500085	0.49469963	0.15723401	0.73252404	0.40916005	0.9294161	0.038480453			
VWF_32396	116669	vwf	0.027016367580358903	0.3692833290454356	-1.0959375	1.0959375	-1.0073762	-1.088177	-1.0507388	-1.0713476	-1.0789567	-1.0263122	-1.0959375	-1.0457917	-1.0609556	0.85954845	0.0021520257	0.056852654	0.009948894	0.04369959	0.2767872	0.005982161	0.13458872	0.02148935			
