Subject Type: In Vivo
Species: Rat
Strain: Sprague-Dawley
Sex: Female
Organ: Kidney
Test Article: Perfluoro-3-methoxypropanoic acid
CASRN: 377-73-1
DSSTOX: DTXSID70191136
Study Duration: 28d
Article Type: Chemical
Article Route: Oral
Article Vehicle: Feed
Administration Means: Dietary
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder

	A52	A53	A54	A55	A56	A57	A58	A59	A60	A61	A62	A63	A64	A65	A66	A67	A68	A69	A70	A71	A72	A73	A74	A75	A76	A77	A78	A79	A80	A81	A82	A83	A84	A85	A86	A87	A88	A89	A90	A91	A92	A93	A94	A95	A96	A97	A98	A99	A100	A101	A102
FANCD2_32782	4.0991354	3.8431306	2.1216798	3.716621	2.3364117	3.2641149	3.3905506	2.9995306	3.152337	2.1796584	4.578296	3.4277813	2.832446	2.440773	3.5518465	2.9561577	2.0083914	2.1345513	4.3254514	2.5373049	3.0129912	4.802817	4.06743	3.0544395	3.522247	2.7941835	3.7887208	2.093831	3.0762699	3.2606952	1.5771015	3.2727787	3.0972703	2.7712736	4.22112	3.4910886	2.2772927	2.0429344	2.6941895	3.5958664	2.0150084	2.2733815	2.5438764	2.3828316	2.8796453	3.6727016	3.2512803	3.4459052	2.784809	3.4677563	2.447054
FASN_8611	6.51653	6.183418	5.8782854	10.1886835	5.767282	6.568285	5.7957435	6.128754	5.618673	5.146574	7.783037	5.821821	6.248011	5.75894	5.8409753	5.9151034	6.2871585	6.0467377	6.295654	5.772314	6.370253	6.0072517	6.729333	5.6755214	5.399473	6.0347037	6.6291237	5.9225698	5.864042	5.692826	6.0400333	6.105936	5.9416656	6.86678	6.112575	5.588642	6.3875866	5.531444	6.075629	6.4536614	6.929705	5.1810174	6.199144	6.111701	5.317043	8.091111	6.4197464	8.366702	5.9176745	5.3187795	5.4884505
FASTKD5_8612	5.5461106	5.203133	5.21078	5.7586627	4.914719	5.209208	5.3409104	5.4257407	5.093475	4.954612	5.755073	5.427898	5.4548225	4.959743	5.748044	4.8095264	5.905808	5.8230486	6.19207	4.8594418	5.5415597	6.0423284	6.4108005	5.345896	5.237003	5.0725393	5.962421	5.883162	5.197106	4.900865	5.6226373	5.9291596	5.3054485	5.2337155	5.753568	5.437695	4.9000244	5.077615	5.3801894	5.4587026	5.5431075	5.0535555	5.5408487	4.509732	6.0290895	5.9011617	5.907996	5.876137	4.649697	4.5323195	5.268006
FAT1_8613	7.8654814	7.2081523	7.375788	7.0314074	7.536834	7.8906083	7.321114	7.5386252	6.946142	7.087889	8.068478	7.3767014	7.2384887	7.277432	7.697023	7.61695	7.836087	7.58686	7.9968343	6.939316	7.828553	7.9813213	7.8453407	7.319042	7.7349687	7.4235024	7.8160615	7.4717994	7.7338815	7.4895477	7.84415	7.4213314	7.1299715	7.3950725	7.4453707	6.7669115	7.712433	7.591941	7.3048916	7.4905944	8.224481	7.470775	7.0904627	6.961825	6.9454136	7.4357843	7.481773	8.008464	7.7207584	7.2087646	7.2874293
FBLIM1_8615	4.0216165	2.8727105	2.375736	3.5395682	1.778322	3.2641149	4.2618093	3.9063897	2.8704154	3.0109453	4.0584154	3.78291	2.9796886	2.440773	2.6698983	4.359694	3.8683906	3.391605	1.8957957	2.8888338	3.7626774	3.6862729	2.4605985	3.2252123	3.208169	3.308095	1.5015546	2.093831	3.5119781	3.1381662	3.8303216	2.4148202	1.3286043	3.0861027	3.5147119	2.142309	3.533701	2.5062065	2.6941895	2.8557324	4.663039	2.83497	3.4145517	1.2661556	2.3895102	3.105095	2.0156431	4.195376	4.0471916	2.670678	1.8256145
FBP1_8617	10.6140585	10.943462	10.916322	10.579991	10.834576	11.028345	10.675218	10.604017	11.521786	11.09373	10.247146	10.693415	10.786187	11.135277	10.596626	10.557558	10.580789	10.690364	10.684756	10.865853	10.402366	11.2473345	10.714597	10.966655	11.125749	10.958864	10.446742	10.960968	10.446749	11.128264	10.592135	10.926523	10.879927	10.616692	10.313583	11.039223	10.768182	10.745401	10.950908	10.740708	10.333128	10.779712	10.803557	10.829745	10.53892	10.708483	10.872402	10.217148	10.612362	11.085298	10.644671
FBXO11_8619	8.72547	8.449333	8.421662	8.528238	8.3080435	8.44143	8.386429	8.3657875	8.6248255	8.199812	8.594343	8.719344	8.637412	8.723394	8.646041	8.486061	8.723678	8.664931	8.954986	8.697085	9.066472	8.813134	8.695781	8.813455	8.488412	8.649996	8.85341	8.886739	8.421973	8.673737	8.556813	8.919093	8.62763	8.772151	8.64579	8.6701145	8.580755	8.656735	8.436759	8.634828	8.790595	8.491508	8.494273	8.592547	9.062066	8.399483	8.662459	8.580721	8.31804	8.475375	8.090821
FBXO21_8620	4.434355	3.3413088	3.5721636	3.4421654	2.7378228	3.2641149	3.4954066	3.9063897	2.3061087	3.0109453	3.2377048	2.9556527	3.1132855	3.165556	4.3692865	3.3239548	3.7917273	3.7232985	5.013222	2.5373049	3.1470106	5.285162	5.2108407	3.5159512	4.1279254	3.9855876	4.2015576	3.3203697	3.198139	3.2606952	2.6530282	4.792713	3.5337093	3.221016	3.0392334	3.3042436	2.9511085	3.3732982	3.6696506	3.420167	3.7998931	3.3509102	3.819073	2.1740851	3.701854	3.8212082	5.0819774	2.9256637	3.676145	3.4677563	3.212551
FBXO22_32888	8.948685	8.489377	8.887625	8.986874	8.76018	9.056091	8.816501	9.030131	9.076687	8.496284	8.890107	9.013595	8.642946	8.817046	8.658862	8.476965	9.020985	8.824513	8.69095	8.73825	8.592648	9.184835	8.634418	9.027715	9.09396	8.954039	8.812857	8.879247	8.745561	9.231536	8.892099	8.807267	8.786695	9.03738	8.899526	8.638323	9.034204	9.089595	8.766944	8.657295	8.900284	9.007952	8.577434	9.036555	8.736039	8.836906	8.858718	8.423256	8.594783	8.864003	8.314861
FBXO7_8621	6.270673	5.8559794	4.961995	5.875202	5.8302603	6.093657	5.422959	5.6433306	5.7930512	5.4088116	5.260997	5.743108	5.083643	5.5834846	5.9282813	6.0356402	6.0608582	5.5991416	6.021255	5.5437384	5.517012	6.654392	6.0835543	5.8423066	5.875101	5.6853585	6.024623	5.8219557	5.197106	5.8572226	5.583384	6.249771	6.044364	5.805841	5.836928	5.7437863	5.2308526	5.8174877	5.628348	5.5469112	5.8398046	5.7110257	5.7402987	5.477714	5.7920923	5.8328123	6.1621237	5.9160967	5.636289	5.623678	5.5485115
FCER1G_8623	9.334558	9.395522	9.513528	9.637719	9.303918	9.488898	9.864684	9.965248	8.958091	8.687547	9.374142	9.993192	9.011455	9.299126	9.453233	9.891373	9.5288315	9.627724	9.572881	9.331082	9.740091	9.1591	9.53378	9.047773	9.460553	9.338344	9.702876	9.4438505	9.705856	9.502265	9.842554	9.859354	9.2796335	9.725814	9.49796	9.385672	9.4597645	9.425388	9.184387	9.105122	10.137602	9.212021	9.150662	9.274465	9.786069	10.231009	9.799202	9.711066	9.735697	9.203074	9.067795
FCGR1A_32326	6.4441013	6.2381635	5.8782854	6.7452774	5.929475	6.2049603	6.833588	6.857449	6.481858	5.110171	6.352531	6.8186407	5.9771295	6.35074	6.3320575	7.024602	6.982632	6.6244073	6.3687363	5.932225	6.7105036	6.236568	6.205978	6.328049	6.158451	5.7060137	6.2669044	6.3843474	6.6633897	6.7847214	6.6369677	6.8099494	6.093096	6.907364	6.193878	6.2108984	6.336984	6.2460256	6.041793	6.1778893	6.8652945	6.527669	6.157901	6.183191	6.6428246	6.837647	6.399083	7.0277987	6.6831565	6.1035385	5.94096
FCGR2A_8624	5.2387486	3.9779148	4.007556	5.19695	4.1708775	4.6585903	4.8415127	4.699924	3.590641	3.420721	4.781542	4.92048	3.885215	3.8367298	4.930791	4.2500606	4.9650145	5.207294	4.465312	4.3937583	4.9839926	4.3776984	3.93207	3.8650615	4.1279254	4.114788	4.7355585	3.896505	4.4956627	5.322657	4.5935416	4.59137	4.4700384	4.390849	5.1496716	4.4254646	4.75338	4.119717	3.9866204	4.0826488	5.5894146	4.585401	4.134654	4.100959	4.8358564	4.6149974	5.0819774	5.313413	4.767854	4.6136413	4.6538343
FCGR3A_8626	2.673413	1.6360483	2.5916808	3.2250907	1.778322	3.9149945	2.708004	2.9995306	0.83922976	2.4364493	3.4111042	3.0889382	2.0219786	1.8708955	1.4792035	2.9561577	1.7081872	2.6838331	3.5710804	2.3231385	2.700601	2.7094493	2.8085773	1.6266253	3.208169	2.2358003	4.0502887	3.5389857	1.3143263	2.0432105	2.4927835	4.0146995	2.6531942	3.4580302	2.8910806	1.6082454	2.5384371	0.8320451	1.7420495	1.6227288	3.3399198	1.7227851	2.1541615	2.3828316	2.7340178	3.6727016	3.053921	2.5725682	2.784809	1.8811327	1.5402429
FCN1_32819	3.0307755	3.1259522	2.1216798	6.4267073	4.4095435	2.6953936	2.708004	2.806895	3.2750132	2.4364493	2.5407248	2.4607997	2.6684499	2.1837916	2.4515064	3.3239548	1.7081872	1.8925092	3.084659	2.7237496	3.1470106	3.0221515	1.322784	2.6368556	2.2467906	1.9884816	3.968258	3.637008	2.7964828	1.740372	3.3585732	3.8796744	2.6531942	2.7712736	2.325217	2.142309	2.9511085	3.0039375	2.5084796	4.6187353	2.2637217	2.2733815	2.1541615	5.38373	3.6213038	5.1802006	3.5797822	5.5348973	2.247657	2.1225243	1.8256145
FDFT1_8628	10.614883	10.458534	10.5501175	10.013271	10.687841	10.617854	10.471796	10.3180065	9.604105	10.258787	10.860976	10.264647	10.6628895	10.309105	10.683104	10.315416	10.513753	10.336476	10.427609	10.714555	10.569843	10.434425	10.502516	10.284796	10.405563	10.519665	10.683653	10.271217	10.379903	10.466681	10.334346	9.963191	10.5292635	10.858382	10.9225235	10.055732	10.481243	10.505559	10.023285	10.724841	10.437287	10.513692	10.358769	10.649019	10.317146	10.509391	10.456684	10.504433	10.455022	10.310263	10.395622
FDPS_8629	6.4441013	6.251531	6.140658	6.1771493	5.655795	6.174026	6.323002	5.6999135	6.2769094	6.2977448	6.9942837	5.8596244	6.262466	6.0564537	5.97003	5.7436767	6.2871585	6.061463	6.080469	5.951023	6.370253	6.536327	6.318821	6.0383673	6.0153904	5.9678597	6.5181904	5.9609294	5.8077126	6.039436	6.316267	5.894555	6.2445827	6.466081	6.240548	6.1840477	6.468169	5.8174877	5.9352455	6.4072847	6.416346	6.206652	6.23924	6.2244434	5.9322443	6.117709	6.302253	6.6194706	6.4730773	6.1035385	6.3538594
FETUB_33027	6.8324685	6.3665752	7.4674444	6.3748612	7.2753525	6.0259748	6.7406554	6.882111	7.9495206	7.5554676	6.708801	5.8964615	8.095212	6.8709607	6.659997	6.42429	6.911951	7.6220527	6.955796	5.6395564	6.342581	8.191225	6.902281	6.504297	6.7059326	6.702445	8.365229	7.145254	6.673932	6.7006254	6.674808	7.6768665	8.276689	6.4106936	6.5055037	7.118454	6.8986435	6.33237	6.807373	6.942531	6.8652945	7.045941	7.9587784	7.300852	5.8103743	6.483638	6.788815	6.2173343	7.6024904	7.4657993	7.6122074
FEZ2_8631	3.9396946	2.3830175	2.945609	1.7125926	3.3090289	2.0461028	2.3082964	3.6999445	3.3880706	3.2966273	1.1405845	2.9556527	1.7207395	2.440773	3.1772425	3.08945	2.6532512	2.9601429	2.1380246	2.7237496	2.700601	0.8411932	2.4605985	3.0544395	3.0861921	2.6309495	2.4799268	0.8617176	1.6916648	2.0432105	2.6530282	2.204905	3.2193663	3.5633733	1.7684371	1.242372	1.9581952	2.0429344	3.140288	3.420167	2.0150084	2.6709242	2.850395	2.1740851	3.348547	2.5457807	1.7802625	3.2091086	2.784809	2.670678	2.7495995
FGA_8632	8.137625	8.508989	8.2965145	8.33488	8.719172	8.43492	9.524059	8.076281	8.788241	8.191124	8.462598	8.382128	9.364576	8.508606	8.947139	7.99801	8.676486	8.242219	8.54355	8.484518	8.644562	8.646462	9.554093	8.078626	8.127848	9.15332	8.859111	8.637202	8.828114	8.494921	8.645243	8.200496	10.149052	8.920798	8.740841	8.572557	8.483299	7.9469953	8.552417	8.701205	9.046462	8.824885	8.4748125	7.564504	7.8451695	7.9368496	8.054164	8.384614	8.170299	8.213695	8.536194
FGB_32596	3.3169582	2.565348	2.375736	2.4737833	1.3896657	4.123659	4.2618093	2.3214989	3.7682388	2.4364493	1.7695205	2.2492476	3.5502746	3.4255288	3.3132079	2.9561577	2.816941	1.6015079	1.8957957	3.4073625	2.865235	1.3690826	3.3232117	3.5159512	1.6994429	2.2358003	3.8812804	3.5389857	2.6332023	3.2606952	3.3585732	2.598036	5.3595667	1.4140742	2.8910806	3.3042436	1.547863	3.137843	3.006352	2.549011	3.6330664	4.585401	3.4145517	2.1740851	3.133063	2.1559436	1.7802625	2.5725682	2.6680899	1.591072	2.9995658
FGF1_8633	6.51653	6.7142625	6.823904	6.2071075	6.544582	6.532149	6.697349	6.727389	6.247244	6.8213553	6.6407604	6.3853564	6.5602994	6.892635	6.2996793	6.8095865	6.0771008	6.5739493	6.080469	6.6250134	6.342581	6.742346	6.4234743	6.48761	6.274703	6.8946433	6.214495	6.3558416	6.371165	6.5037704	6.3042455	6.40535	6.3946815	6.6447325	6.579984	6.9691777	6.6449757	6.4783797	6.4556346	6.909637	6.224279	6.4538603	6.225998	6.742713	6.148865	6.0886936	6.137386	6.1519036	6.2063274	6.5482154	6.2125044
FGF13_32529	4.3732543	4.509952	4.797845	4.145809	3.9617732	4.517856	4.8807564	4.523049	4.624852	4.9129524	4.578296	4.305368	4.5357533	3.7443883	4.3692865	4.7703533	4.6972456	4.6676216	4.709939	4.3937583	4.9839926	5.029508	5.5938535	4.4514737	4.188463	4.713125	5.0060782	4.926911	4.75596	4.7416472	4.778698	5.6467967	5.2492213	4.271557	4.6008754	4.5981164	4.194917	4.7412963	5.0465655	3.959491	3.6330664	5.24076	5.583006	4.7917495	4.6040044	4.655134	5.670024	5.0870876	4.5209923	5.0532722	4.759259
FGF21_8635	2.197313	1.6360483	2.7794714	2.8223863	3.186009	3.377077	2.708004	2.806895	4.529487	2.8436441	3.4111042	3.7019832	1.3395376	2.1837916	3.027117	2.645748	2.6532512	3.4819467	1.8957957	2.7237496	2.5147305	3.7723608	2.0010698	2.8607037	2.9529421	2.6309495	2.4799268	3.4338148	2.9431484	3.2606952	2.4927835	2.4148202	2.468528	2.583678	2.325217	2.5312073	3.85468	3.137843	3.262839	2.3671305	2.971611	2.83497	2.1541615	3.6137183	4.2223263	2.1559436	2.3953512	2.9256637	2.784809	3.7810762	2.2680957
FGF9_32781	6.7265267	6.2647767	5.9966164	6.192206	5.788582	6.077032	6.49725	6.208924	5.708495	6.0703073	6.9527965	5.638263	6.011767	6.470873	6.379302	5.8414164	6.8565707	6.1047583	6.5987945	5.6851797	6.5743766	7.164662	6.57884	6.2311325	6.1278634	6.702445	6.5467334	6.2358274	6.1321464	6.1225815	6.386364	6.5457726	5.75237	6.656685	6.894036	6.3742104	6.2666287	6.021857	6.1726217	6.4306593	6.5275536	5.5783806	6.458902	5.628754	5.8812695	5.8502054	6.690211	6.4664083	5.95552	5.457406	5.4884505
FGFR2_8637	5.4308996	3.9120963	4.1505613	4.660681	4.7066846	5.2979665	4.137709	4.857463	3.3880706	3.6408527	5.3489122	4.5561895	4.0935917	3.165556	3.8489592	4.002111	4.1398244	3.9928067	5.2116685	3.610198	5.0193787	5.0977926	4.509158	3.9648874	3.7800243	3.9855876	5.1982503	4.2462873	5.010068	4.2440724	5.0617933	3.948766	3.9411213	5.1000414	4.73731	3.5761564	4.75338	3.2603686	3.57819	4.577445	5.5431075	4.334336	4.0768204	3.694232	4.1087375	4.8406043	4.6638494	6.1519036	4.7959414	3.2812288	3.3981004
FGFR4_8638	8.173907	7.159343	6.7805743	7.2912045	7.4324503	7.9327984	7.495577	7.774253	6.3202944	6.854744	7.7430334	7.6545086	7.1939363	6.7924294	7.745908	7.5375147	7.8784084	7.8722205	8.128924	7.303457	8.215549	8.611855	8.3052025	6.992291	7.562717	7.2014713	7.9767776	7.604935	7.6981754	6.7006254	8.016144	8.070898	7.3860826	7.673247	8.058291	7.4240317	7.403743	7.103668	7.2090597	7.5071807	7.882529	7.3471165	7.5282464	6.87813	7.236551	7.25824	8.115614	8.140828	7.574388	6.8121276	6.8115396
FGG_8639	5.168557	5.2303944	4.399993	3.102934	5.788582	5.209208	6.509821	5.4913282	6.790305	4.581834	5.1181808	4.990304	7.3028398	4.9180784	6.454759	5.121128	5.6691685	4.271383	4.9190383	5.3869076	6.032037	4.4316106	5.376431	5.2302885	2.9529421	6.5958047	5.460733	5.469613	6.249569	4.514206	4.6325226	3.7306945	8.835249	5.3264236	5.2134523	5.1630855	5.3029313	4.3019514	4.564945	6.2321105	7.154262	6.478885	5.1218762	4.268103	4.8358564	4.5737114	4.3125467	5.4557714	4.5209923	4.205054	5.749535
FGL1_8640	0.9233858	1.2662901	1.8131155	1.7125926	1.778322	2.6953936	2.0574098	2.806895	3.3880706	0.9127385	2.5407248	2.2492476	4.4372597	0.0	2.8595357	1.701999	1.328645	0.7469156	1.2391756	1.7666028	0.0	2.523358	2.0010698	2.371781	1.3210641	3.0739021	1.9058187	1.3974749	3.3105104	2.293377	2.79724	1.9591594	6.010937	0.87376857	0.0	2.3498228	1.547863	2.0429344	2.2952824	3.5958664	5.169165	4.0963554	0.7572108	3.1257484	2.1805177	2.3639898	1.4988457	2.1040401	1.8788961	1.8811327	3.3981004
FGL2_32918	3.9396946	4.418097	4.922675	4.145809	4.6142745	4.904555	4.2618093	4.7543707	4.1351233	3.5349815	4.578296	3.323433	4.0274215	4.875175	4.017704	4.5099473	4.778953	4.32118	3.997021	4.3377213	3.7626774	4.9206104	3.6160195	4.5187197	4.8059664	4.629096	4.632803	4.0467362	3.198139	6.1386504	4.6325226	4.3055544	3.8683274	4.5010266	4.8215876	3.6564863	4.75338	4.654574	4.6118217	3.959491	3.444395	4.4901514	4.6919756	4.319775	5.0663085	4.5737114	3.9643357	4.860093	5.0734267	4.9630566	3.9064276
FGR_8641	2.863131	3.7707021	2.5916808	2.2617779	3.7171388	2.2964163	2.708004	3.1694481	0.83922976	1.4674002	3.0405803	3.4277813	2.832446	3.0155904	3.5518465	3.2114618	2.816941	3.1919436	2.6876304	3.0369523	3.6766367	3.0221515	4.06743	2.6368556	2.6426466	3.308095	3.0576074	1.7872658	2.2379167	3.2606952	3.7616491	2.4148202	2.468528	2.3679907	2.8910806	2.8372216	2.7594779	3.7531033	3.3757904	2.9876664	3.227284	3.2381768	2.850395	3.2374394	2.7340178	4.192431	3.5797822	3.9860487	2.784809	3.0669527	3.3981004
FHL2_8642	5.3696494	5.6083465	5.0002723	5.339014	5.890604	5.4606104	5.7327933	5.458907	4.624852	4.7802296	5.6551466	6.0350695	3.885215	4.785339	5.0129747	6.0190253	5.4621344	4.813937	4.373594	4.4996967	5.3602495	5.5759277	4.1911726	5.645748	5.0538855	5.1040077	5.460733	5.207769	5.3095546	5.7773647	5.734368	4.792713	4.1397605	5.028253	4.73731	4.5981164	5.8275976	5.205139	5.509598	4.4459715	6.1795707	4.585401	4.2437997	4.509732	5.616211	5.311573	5.0291667	5.835039	5.8116117	5.269444	4.233586
FILIP1L_32649	7.8599243	7.363974	6.823904	7.0888543	7.5863233	7.1874247	7.4441075	6.8068233	6.580317	5.6561093	8.221885	7.5427594	6.262466	7.0260954	6.8948727	7.61695	7.534679	6.81025	6.8993607	6.9298706	7.480547	6.8452454	6.235027	7.149068	6.6955414	7.1571565	6.6686187	7.005437	7.3227773	7.011074	7.8606615	6.453692	6.3552694	7.673247	7.8633165	6.520901	7.514143	7.451097	7.106406	6.71395	8.217126	6.5632043	6.9605737	6.752147	7.790963	7.1983814	7.2475758	8.149235	7.469301	8.4942875	6.958983
FIS1_8645	8.431621	8.223758	8.1636915	8.423676	8.523447	8.340567	8.574694	8.515164	8.182879	8.025079	8.397085	8.378878	8.181414	7.7859073	8.662049	8.278369	8.407749	8.26784	8.625359	8.200198	8.424657	8.683041	8.642571	8.432555	8.339527	8.3356085	8.416395	8.237113	8.612136	8.254356	8.215446	8.4232	8.22296	8.429612	8.37304	8.141441	8.182581	8.279574	8.383722	8.23102	8.872463	8.269271	8.529733	8.302705	8.41017	8.375658	8.645015	8.722678	8.228134	7.7795014	7.9824996
FITM1_32465	3.7604184	3.2376451	3.3530426	2.9694688	3.5274668	3.9149945	2.0574098	3.1694481	3.4929082	3.0109453	3.0405803	2.9556527	2.0219786	1.4707869	4.1687627	3.2114618	2.4685833	2.9601429	3.2992642	4.0193415	2.0507708	2.058706	3.5248642	3.2252123	1.99892	3.7671053	3.0576074	3.637008	2.2379167	3.2606952	4.131821	1.6627821	3.5337093	2.3679907	2.325217	2.692313	3.271615	2.6918578	3.836823	3.1085393	1.7142993	4.030177	3.2145348	2.3828316	2.3895102	2.9842613	2.6956587	2.5725682	2.8927884	4.205054	3.9064276
FKBP10_33287	5.0947747	4.677784	5.21078	5.339014	5.0965014	5.239405	5.062399	4.857463	4.068834	4.0004025	6.2189145	5.5251975	4.582588	3.5398266	5.268543	5.296815	5.486661	5.207294	5.3139033	4.2794194	5.466627	4.7185807	4.2492785	4.8146877	4.917471	4.3429275	4.522164	3.896505	4.7951183	5.14314	5.887244	5.0022435	3.4363449	5.7622523	5.3041296	3.7325783	5.3029313	4.4117913	3.57819	4.6187353	5.6777954	4.4400597	4.729995	4.268103	5.0041337	5.585256	4.592841	5.835039	5.1838336	4.763704	3.562482
FKBP14_8647	7.1473074	6.694822	6.567669	7.1595054	7.03809	6.4570427	6.920895	6.7676525	6.6039166	6.1441817	7.2554307	7.032326	6.7466326	6.2702374	7.0489135	6.9300113	7.3531837	6.738759	7.1685896	6.5029354	7.2542057	6.874737	6.4972653	6.7196617	6.9352098	6.098587	7.0438538	6.3843474	6.8516035	7.0875683	7.065096	6.6531777	6.518783	7.236873	7.0242248	6.673479	6.764671	6.5522027	6.613691	6.685084	7.7306886	6.790096	6.763867	6.6037164	6.9618626	6.641817	7.088907	7.458227	6.826209	7.247499	6.365037
FKBP1A_8648	7.737991	7.617311	7.05966	7.443685	7.5863233	7.334557	7.4506426	7.483282	6.8408365	7.1339464	7.6335135	7.4528737	7.671138	7.607363	7.518619	7.61695	7.510962	7.470311	7.6215506	7.4625745	7.4354134	7.5591316	7.772909	7.2613106	7.5162373	7.8096485	7.6484003	7.7212396	7.3624244	7.0370255	7.331081	7.6768665	7.4684277	7.373507	7.4519963	7.4692144	7.3705835	7.316345	7.381287	7.5977306	7.6834373	7.360644	7.6816254	7.2879376	7.8183208	7.6041427	7.652984	7.677511	7.68741	7.6505585	7.327978
FKBP4_8649	6.0147085	5.924348	5.726724	6.2793894	5.929475	6.2201824	5.9327526	6.4913225	5.751393	5.9518785	6.287269	5.8596244	5.686869	6.149409	5.8409753	6.1468782	5.8689666	6.1329165	6.438294	5.6395564	6.0830975	6.352903	7.040334	5.8938756	6.881215	6.492586	6.064649	5.9030004	5.6022778	5.9328914	6.025462	6.4417577	6.140235	6.1650615	5.753568	5.7065363	5.5598617	5.856864	6.2035556	5.7463784	6.3506474	5.432293	6.0568194	5.38373	6.148865	5.9177547	6.8279905	6.1685414	6.1089334	5.269444	5.7323747
FKBP5_8650	7.992807	7.1234393	7.4877934	7.112791	7.758116	8.065136	7.3067775	8.060162	8.299481	7.739513	8.607771	8.359219	8.848548	7.7916865	7.9422145	8.127657	7.522869	7.8384194	8.6861925	8.7409525	7.480547	7.9767957	7.7327385	7.529314	8.150849	7.9020576	8.102268	8.942918	8.671211	7.90571	8.153141	8.252662	8.423647	7.5440745	8.592814	7.606989	7.0424356	8.417644	8.468944	7.545157	8.085992	8.094093	7.344397	7.3881545	8.76679	7.7174706	7.6486144	7.6540723	7.606461	10.444123	8.4884405
FLNA_8651	6.5305896	6.752375	6.271614	7.2629595	6.480585	6.9154997	6.882743	6.7676525	5.9669237	5.8001795	7.3543367	7.1049476	5.9235625	6.4120564	6.363725	6.82878	7.405574	6.411035	6.403934	6.222596	7.003406	6.631539	6.5559998	6.7893987	6.482392	5.785799	6.3980117	5.64478	6.483304	6.0564528	6.774025	6.1652017	5.9238157	7.0410414	6.3151255	5.62902	6.9444327	6.610961	6.2781076	6.245353	7.6834373	5.6239643	6.3653765	6.067043	6.5370197	6.71009	6.88854	7.624228	7.0350485	7.0425076	5.955822
FMO1_32787	11.4732485	11.8398485	11.800372	11.29698	11.718603	11.538	11.658991	11.396069	12.368274	12.128234	10.94272	11.52707	11.847905	11.778675	11.616019	11.721426	11.383358	11.627593	11.636719	11.515733	11.303441	11.67927	11.487381	11.511694	11.700624	11.766601	11.481305	11.8927765	11.678292	11.748294	11.328604	11.52509	11.844096	11.513173	11.34496	11.922631	11.353398	11.806296	11.74314	11.654164	11.070666	11.702039	11.944263	11.665207	11.386791	11.778733	11.533455	10.971319	11.452027	11.85999	11.510942
FMO3_8654	9.874679	9.432672	9.800569	9.764015	9.601893	8.934465	9.693422	9.573112	10.2978525	9.946733	9.50189	9.392913	10.065721	8.60037	9.755854	10.504833	9.569584	9.41201	9.597161	9.244208	9.404267	9.882205	9.421384	8.897969	8.912948	8.804037	9.085119	9.472345	10.596264	9.100252	9.440107	9.868299	9.819258	10.251322	9.8297	9.650064	9.618249	10.052679	9.184387	10.145022	9.45874	9.715561	10.125524	9.79161	9.75573	10.436414	9.862834	10.086447	8.510423	9.550239	8.87015
FMO5_33281	7.487162	7.7597704	7.4674444	7.2558107	7.5802293	7.6249814	7.489243	7.1593385	7.54864	7.4428825	7.821962	7.792827	8.248302	7.440817	7.652846	7.8128133	7.647746	7.6466746	7.5811176	7.7736554	7.4613767	7.7621365	7.787689	7.600884	7.5910244	7.7412496	7.8565254	7.451736	8.069504	7.8384356	7.605414	8.112897	7.9854803	7.661431	7.791994	7.4857993	7.616692	7.847877	7.903391	7.75877	7.25825	7.8806515	7.533631	7.8457866	7.748928	7.6741786	7.670333	7.857596	7.683656	8.948715	8.374149
FN1_8655	9.654837	8.21696	8.269343	8.61739	9.376046	9.172176	9.145361	8.747658	6.3202944	7.2133164	9.68406	9.405746	8.107275	7.2185826	9.067409	8.621549	9.001968	8.902235	8.425762	8.380887	9.4760685	7.5591316	7.1887684	8.500669	7.4864078	7.372731	8.082909	8.256519	9.5356655	8.201791	9.764639	7.8081617	7.782549	9.444855	8.788735	6.757836	9.445903	8.434009	7.547239	8.937792	10.418973	7.3740454	7.842116	7.7595415	8.87931	8.323685	8.662459	9.994957	8.983161	7.3754215	7.202744
FOLR2_32628	4.3094516	3.1259522	3.7623503	4.9358087	3.422378	3.9149945	2.708004	3.6999445	3.590641	0.9127385	4.503645	2.4607997	3.8084848	3.4255288	3.1772425	5.0896482	2.9639366	4.1107664	3.8685246	3.1712697	3.5851374	4.0035205	4.305135	3.3778932	3.0861921	3.600593	4.5785437	3.5389857	3.7695944	4.1833987	3.0485082	4.675308	4.010418	2.937259	4.22112	3.0895483	2.9511085	3.575663	2.8586974	2.3671305	3.876589	3.811211	3.2145348	1.6358923	5.2382092	4.655134	4.8274364	4.590591	3.482352	3.708892	3.562482
FOS_8657	3.7604184	3.8431306	5.109362	5.4433813	6.544582	3.9879546	2.708004	3.4589438	3.590641	3.8317997	3.7056496	4.601516	3.9580696	2.1837916	5.3655815	5.296815	3.8683906	4.052992	4.746962	2.8888338	4.1928253	3.9305067	4.001337	3.7578118	3.320632	2.4468615	4.5785437	4.2462873	4.397299	4.6989374	5.2237234	3.56454	3.0972703	3.8398683	5.08294	3.0895483	6.8392844	5.4306593	3.3757904	5.7648883	5.5894146	8.415775	4.3934417	2.1740851	4.645327	3.9558449	5.8174615	5.835039	5.8523045	4.6136413	3.212551
